user_id,marital,age,race,rincome,partyid,relig,tvhours,timestamp
id_1190,Never married,52,White,$25000 or more,Not str democrat,Catholic,1,2000-08-23T05:34:45Z
id_1191,Married,42,White,Less than 10000,Not str republican,Catholic,2,2000-03-04T01:27:04Z
id_1192,Married,57,White,Less than 10000,Not str republican,Protestant,2,2000-08-08T21:17:29Z
id_1193,Married,28,White,$25000 or more,Not str republican,Protestant,1,2000-07-01T05:06:54Z
id_1194,Widowed,74,White,Less than 10000,Independent,Protestant,4,2000-10-25T03:29:32Z
id_1195,Never married,31,Black,Less than 10000,Strong democrat,Protestant,4,2000-01-28T06:43:40Z
id_1196,Never married,25,Black,Less than 10000,Not str democrat,Protestant,2,2000-03-30T03:52:17Z
id_1197,Never married,22,Black,Less than 10000,Not str democrat,Protestant,1,2000-12-06T06:14:59Z
id_1198,Widowed,60,White,Less than 10000,Not str republican,Protestant,4,2000-02-27T21:58:57Z
id_1199,Married,22,White,Less than 10000,Independent,Protestant,2,2001-01-07T05:14:12Z
id_1200,Married,43,White,$20000 - 24999,Not str democrat,Protestant,1,2000-06-07T17:04:11Z
id_1201,Divorced,61,White,Less than 10000,Independent,Protestant,3,2000-11-27T23:21:08Z
id_1202,Divorced,37,White,Less than 10000,Independent,Protestant,4,2000-12-08T12:16:23Z
id_1203,Divorced,41,White,Less than 10000,Not str democrat,Protestant,10,2000-07-15T17:39:55Z
id_1204,Married,33,White,Less than 10000,Not str democrat,Protestant,2,2000-10-07T13:12:14Z
id_1205,Widowed,83,White,Less than 10000,Not str republican,Protestant,5,2000-07-14T20:42:26Z
id_1206,Widowed,82,White,Less than 10000,Strong democrat,Protestant,7,2001-01-14T14:18:15Z
id_1207,Married,61,White,Less than 10000,Not str democrat,Protestant,3,2000-02-11T10:15:34Z
id_1208,Married,65,White,$10000 - 14999,Strong democrat,Protestant,2,2000-03-16T10:23:43Z
id_1209,Married,64,White,Less than 10000,Strong republican,Protestant,4,2000-11-01T03:59:16Z
id_1210,Married,74,White,Less than 10000,Not str democrat,Protestant,3,2000-08-04T04:04:02Z
id_1211,Married,44,White,Less than 10000,Not str republican,Protestant,8,2000-06-19T04:26:14Z
id_1212,Divorced,42,White,Less than 10000,Independent,Protestant,2,2001-01-18T07:40:14Z
id_1213,Married,69,White,Less than 10000,Not str democrat,Protestant,5,2000-04-21T07:19:05Z
id_1214,Married,46,White,Less than 10000,Not str democrat,Protestant,1,2000-07-22T14:39:55Z
id_1215,Widowed,71,White,Less than 10000,Not str republican,Protestant,3,2000-02-16T15:10:06Z
id_1216,Never married,20,White,Less than 10000,Independent,None,2,2000-11-11T12:44:54Z
id_1217,Married,67,White,Less than 10000,Strong republican,Protestant,1,2000-06-06T14:32:50Z
id_1218,Widowed,73,White,Less than 10000,Strong democrat,Catholic,4,2000-11-07T07:51:30Z
id_1219,Widowed,86,White,Less than 10000,Not str republican,Protestant,2,2000-03-31T04:02:48Z
id_1220,Married,28,White,$15000 - 19999,Independent,Protestant,2,2000-12-30T02:39:40Z
id_1221,Married,51,White,$25000 or more,Not str republican,Protestant,1,2000-05-24T05:52:21Z
id_1222,Widowed,62,White,Less than 10000,Independent,Catholic,0,2000-07-27T19:10:29Z
id_1223,Married,46,White,$25000 or more,Independent,Catholic,1,2000-02-28T14:33:10Z
id_1224,Married,40,White,Less than 10000,Not str democrat,Catholic,3,2000-12-07T23:53:19Z
id_1225,Divorced,61,White,$25000 or more,Not str democrat,Catholic,2,2001-01-01T23:39:40Z
id_1226,Married,68,White,Less than 10000,Strong republican,Catholic,3,2000-02-02T12:11:24Z
id_1227,Divorced,36,White,$20000 - 24999,Independent,None,2,2000-07-17T09:24:36Z
id_1228,Never married,24,White,$20000 - 24999,Independent,Catholic,1,2000-04-10T11:13:44Z
id_1229,Separated,46,White,$25000 or more,Strong republican,Catholic,2,2000-11-28T01:11:15Z
id_1230,Married,38,White,$25000 or more,Not str republican,Catholic,1,2000-07-31T01:13:30Z
id_1231,Never married,23,White,$25000 or more,Not str republican,Catholic,2,2000-01-20T10:13:37Z
id_1232,Married,29,Other,$15000 - 19999,Independent,None,3,2000-04-29T07:34:23Z
id_1233,Never married,26,White,Less than 10000,Independent,Protestant,2,2000-05-16T18:04:11Z
id_1234,Separated,32,White,$20000 - 24999,Independent,Catholic,1,2000-08-21T04:40:53Z
id_1235,Never married,54,White,Less than 10000,Not str democrat,Protestant,2,2000-04-19T02:42:57Z
id_1236,Divorced,67,White,Less than 10000,Strong democrat,Catholic,8,2000-02-03T12:13:39Z
id_1237,Married,54,White,Less than 10000,Not str republican,Protestant,3,2000-02-28T05:41:16Z
id_1238,Widowed,84,White,Less than 10000,Not str democrat,Protestant,2,2000-10-02T07:15:32Z
id_1239,Married,51,White,$25000 or more,Independent,Protestant,10,2000-12-27T09:50:53Z
id_1240,Married,53,White,$10000 - 14999,Strong republican,Protestant,1,2000-05-11T14:47:39Z
id_1241,Widowed,80,White,Less than 10000,Strong democrat,Protestant,3,2000-02-16T10:58:02Z
id_1242,Never married,23,White,Less than 10000,Independent,Protestant,0,2000-05-15T11:41:08Z
id_1243,Married,69,White,Less than 10000,Not str republican,Protestant,2,2000-09-03T10:39:20Z
id_1244,Separated,52,Black,$15000 - 19999,Not str democrat,Protestant,3,2000-06-27T20:34:11Z
id_1245,Never married,38,Black,$25000 or more,Independent,Protestant,6,2000-11-07T00:30:09Z
id_1246,Divorced,54,Black,Less than 10000,Strong democrat,Protestant,8,2000-04-29T22:42:52Z
id_1247,Never married,31,Black,Less than 10000,Independent,Protestant,4,2000-08-14T14:37:48Z
id_1248,Married,64,Black,$20000 - 24999,Strong democrat,Protestant,4,2000-02-03T03:32:16Z
id_1249,Divorced,38,Black,$20000 - 24999,Not str democrat,Protestant,3,2000-03-28T12:44:51Z
id_1250,Separated,55,White,$10000 - 14999,Strong republican,Protestant,3,2000-10-10T20:12:47Z
id_1251,Married,54,White,Less than 10000,Not str democrat,Protestant,1,2000-11-16T07:07:51Z
id_1252,Married,38,White,$20000 - 24999,Strong republican,Protestant,0,2000-07-23T15:39:34Z
id_1253,Never married,61,White,Less than 10000,Strong republican,None,1,2000-08-13T12:23:31Z
id_1254,Never married,19,Black,Less than 10000,Strong democrat,Protestant,5,2000-01-19T03:38:17Z
id_1255,Married,57,Black,$25000 or more,Strong democrat,Protestant,2,2000-03-11T08:25:56Z
id_1256,Married,26,Black,Less than 10000,Not str democrat,Protestant,2,2000-11-30T16:08:25Z
id_1257,Never married,59,Black,Less than 10000,Strong democrat,Protestant,4,2000-02-17T22:42:06Z
id_1258,Married,41,White,$25000 or more,Not str democrat,None,2,2000-04-17T05:47:39Z
id_1259,Married,65,White,Less than 10000,Not str republican,Protestant,2,2001-01-11T23:21:38Z
id_1260,Divorced,33,White,$25000 or more,Strong republican,Protestant,2,2000-08-17T02:57:34Z
id_1261,Married,68,Other,$25000 or more,Strong republican,Protestant,2,2000-04-18T18:17:52Z
id_1262,Widowed,76,White,Less than 10000,Strong democrat,Protestant,6,2000-08-30T19:14:27Z
id_1263,Married,31,Black,$25000 or more,Strong democrat,Protestant,4,2000-01-30T08:26:30Z
id_1264,Widowed,80,White,Less than 10000,Independent,Protestant,4,2000-03-12T07:40:11Z
id_1265,Married,32,White,Less than 10000,Not str republican,Protestant,2,2000-10-02T01:16:42Z
id_1266,Married,68,White,Less than 10000,Strong republican,Protestant,3,2000-02-11T17:22:14Z
id_1267,Married,45,White,Less than 10000,Not str republican,Protestant,2,2000-09-02T07:26:19Z
id_1268,Married,52,Other,$20000 - 24999,Strong democrat,Protestant,2,2000-12-26T18:58:08Z
id_1269,Married,49,White,$25000 or more,Not str republican,Protestant,3,2000-02-19T21:33:06Z
id_1270,Separated,43,White,Less than 10000,Independent,Catholic,3,2001-01-08T18:35:29Z
id_1271,Never married,21,Other,$10000 - 14999,Independent,Catholic,5,2000-01-28T05:57:49Z
id_1272,Divorced,51,Black,$20000 - 24999,Independent,Protestant,1,2000-10-10T03:53:16Z
id_1273,Married,24,White,Less than 10000,Independent,Other,5,2000-07-02T18:50:32Z
id_1274,Divorced,36,White,Less than 10000,Strong democrat,Protestant,4,2000-08-12T22:49:54Z
id_1275,Married,69,White,Less than 10000,Independent,Protestant,8,2000-12-03T03:33:18Z
id_1276,Never married,28,White,$20000 - 24999,Not str republican,Catholic,3,2000-08-08T16:46:06Z
id_1277,Never married,28,White,$10000 - 14999,Independent,Catholic,2,2000-10-14T17:01:21Z
id_1278,Divorced,33,White,Less than 10000,Independent,Catholic,3,2000-09-02T19:03:07Z
id_1279,Never married,21,White,Less than 10000,Strong republican,Protestant,4,2000-05-11T13:33:32Z
id_1280,Never married,46,White,$25000 or more,Not str republican,Protestant,2,2000-06-10T06:32:22Z
id_1281,Married,63,White,Less than 10000,Independent,Catholic,2,2000-04-01T16:37:18Z
id_1282,Never married,23,White,Less than 10000,Not str republican,Catholic,1,2000-11-25T20:18:30Z
id_1283,Married,48,White,$25000 or more,Not str republican,Protestant,0,2000-08-27T19:52:53Z
id_1284,Never married,22,Black,$15000 - 19999,Not str democrat,Protestant,6,2000-10-21T11:03:01Z
id_1285,Divorced,67,White,Less than 10000,Not str democrat,Protestant,5,2000-08-11T14:37:59Z
id_1286,Widowed,83,White,Less than 10000,Strong republican,Protestant,1,2000-04-28T16:58:56Z
id_1287,Married,64,White,Less than 10000,Strong republican,Protestant,4,2000-10-13T22:37:50Z
id_1288,Married,32,White,$10000 - 14999,Independent,None,1,2000-08-06T18:21:33Z
id_1289,Divorced,33,White,$15000 - 19999,Independent,None,2,2000-05-24T09:51:55Z
id_1290,Divorced,33,White,Less than 10000,Strong republican,Protestant,2,2000-07-25T04:56:37Z
id_1291,Married,35,Other,$10000 - 14999,Independent,Catholic,0,2000-11-12T07:11:28Z
id_1292,Married,60,White,Less than 10000,Independent,Catholic,4,2000-07-29T08:15:49Z
id_1293,Never married,19,White,Less than 10000,Independent,None,3,2000-04-02T00:59:21Z
id_1294,Married,45,White,Less than 10000,Independent,Catholic,4,2000-11-24T03:15:48Z
id_1295,Married,29,White,$15000 - 19999,Not str republican,Protestant,1,2000-06-02T07:54:24Z
id_1296,Widowed,61,White,Less than 10000,Not str republican,Protestant,2,2000-05-08T17:53:37Z
id_1297,Married,41,White,$20000 - 24999,Not str republican,Protestant,3,2000-10-26T18:24:36Z
id_1298,Married,53,White,Less than 10000,Not str republican,Protestant,1,2000-10-13T04:05:51Z
id_1299,Married,36,White,$25000 or more,Not str republican,Catholic,1,2000-11-20T18:26:09Z
id_1300,Married,76,White,Less than 10000,Strong democrat,Protestant,4,2000-08-14T00:00:38Z
id_1301,Married,45,White,$20000 - 24999,Strong republican,Catholic,2,2000-01-28T08:20:11Z
id_1302,Married,59,White,Less than 10000,Strong republican,Catholic,1,2000-07-14T15:37:37Z
id_1303,Married,39,White,$25000 or more,Not str democrat,None,2,2000-08-04T08:23:44Z
id_1304,Never married,42,White,$25000 or more,Independent,Protestant,8,2000-11-19T22:42:28Z
id_1305,Never married,66,White,Less than 10000,Not str republican,Catholic,3,2000-10-11T10:04:29Z
id_1306,Widowed,81,White,Less than 10000,Strong democrat,Protestant,8,2000-08-08T21:36:18Z
id_1307,Married,71,White,Less than 10000,Not str republican,Protestant,2,2000-02-14T14:21:27Z
id_1308,Married,40,White,$25000 or more,Independent,Protestant,2,2000-03-08T16:31:18Z
id_1309,Widowed,84,White,Less than 10000,Not str republican,Protestant,3,2000-09-25T07:05:18Z
id_1310,Married,53,White,$25000 or more,Not str republican,Protestant,1,2000-02-24T04:33:52Z
id_1311,Widowed,68,Other,Less than 10000,Strong republican,Protestant,4,2000-04-02T07:32:27Z
id_1312,Married,57,White,$25000 or more,Strong democrat,Protestant,2,2000-05-31T16:15:18Z
id_1313,Divorced,30,White,Less than 10000,Independent,None,2,2000-11-23T10:28:08Z
id_1314,Married,43,White,Less than 10000,Not str republican,Protestant,0,2000-04-14T10:10:27Z
id_1315,Divorced,38,White,$25000 or more,Not str republican,None,1,2000-10-02T17:07:57Z
id_1316,Married,54,White,$25000 or more,Not str republican,Protestant,3,2000-02-27T02:43:17Z
id_1317,Married,68,White,Less than 10000,Independent,Protestant,3,2000-10-29T20:49:35Z
id_1318,Married,33,Other,$25000 or more,Independent,Other,4,2000-04-21T02:20:01Z
id_1319,Married,42,White,$25000 or more,Not str republican,Protestant,11,2000-08-06T07:29:53Z
id_1320,Widowed,83,White,Less than 10000,Not str republican,Protestant,5,2000-01-31T03:16:35Z
id_1321,Never married,37,White,$20000 - 24999,Not str democrat,Protestant,3,2000-11-08T18:21:04Z
id_1322,Widowed,64,White,$20000 - 24999,Not str democrat,Protestant,2,2000-05-21T08:18:22Z
id_1323,Married,31,White,$25000 or more,Strong republican,Protestant,1,2000-12-19T02:08:25Z
id_1324,Divorced,32,White,$25000 or more,Not str democrat,Protestant,4,2000-05-28T10:18:29Z
id_1325,Widowed,87,White,Less than 10000,Independent,Protestant,0,2001-01-09T17:05:30Z
id_1326,Never married,19,White,Less than 10000,Independent,Protestant,0,2000-06-07T09:51:59Z
id_1327,Married,54,White,Less than 10000,Independent,None,10,2000-07-15T13:59:37Z
id_1328,Separated,56,White,$10000 - 14999,Independent,Protestant,0,2000-07-16T08:27:50Z
id_1329,Divorced,41,White,Less than 10000,Strong democrat,Protestant,2,2000-01-23T05:07:48Z
id_1330,Married,48,White,Less than 10000,Not str democrat,Protestant,2,2000-09-09T12:11:10Z
id_1331,Married,60,White,Less than 10000,Not str democrat,Protestant,4,2000-07-24T07:56:38Z
id_1332,Married,61,White,Less than 10000,Independent,Protestant,3,2000-05-14T23:27:30Z
id_1333,Widowed,33,White,$25000 or more,Independent,None,3,2000-08-18T12:47:39Z
id_1334,Never married,22,White,$15000 - 19999,Not str democrat,Protestant,4,2000-08-31T16:14:19Z
id_1335,Married,54,White,Less than 10000,Not str democrat,Catholic,3,2000-06-27T03:17:20Z
id_1336,Never married,48,White,Less than 10000,Strong democrat,Protestant,2,2000-03-21T02:00:24Z
id_1337,Married,69,Black,Less than 10000,Strong democrat,Protestant,3,2000-10-06T10:45:09Z
id_1338,Married,57,White,$20000 - 24999,Not str republican,Protestant,2,2000-10-18T10:02:33Z
id_1339,Married,45,White,$10000 - 14999,Not str republican,Protestant,1,2000-11-22T14:25:56Z
id_1340,Married,42,White,$10000 - 14999,Not str democrat,Protestant,2,2000-08-01T10:48:32Z
id_1341,Married,36,White,$15000 - 19999,Not str republican,Protestant,1,2000-05-08T08:19:12Z
id_1342,Widowed,77,White,Less than 10000,Strong democrat,Catholic,3,2000-07-03T19:32:28Z
id_1343,Divorced,70,White,Less than 10000,Not str democrat,Protestant,2,2000-06-07T09:33:01Z
id_1344,Divorced,42,White,$10000 - 14999,Not str republican,Protestant,2,2000-04-18T21:06:47Z
id_1345,Widowed,89,White,Less than 10000,Strong republican,Protestant,2,2000-09-14T07:43:36Z
id_1346,Divorced,83,White,Less than 10000,Independent,Protestant,3,2001-01-02T09:02:56Z
id_1347,Married,30,White,$25000 or more,Strong republican,Protestant,5,2000-05-04T06:21:29Z
id_1348,Never married,24,White,$15000 - 19999,Not str republican,None,4,2000-09-12T16:44:47Z
id_1349,Married,70,White,Less than 10000,Independent,Protestant,2,2000-08-02T00:52:16Z
id_1350,Married,47,White,Less than 10000,Strong democrat,Protestant,12,2000-08-24T09:30:09Z
id_1351,Divorced,47,White,Less than 10000,Independent,None,4,2000-01-27T20:11:31Z
id_1352,Married,28,White,Less than 10000,Not str republican,Protestant,10,2000-01-20T12:00:55Z
id_1353,Widowed,79,White,Less than 10000,Strong democrat,Protestant,8,2000-03-06T19:30:43Z
id_1354,Married,40,White,$25000 or more,Strong republican,Protestant,2,2000-01-27T19:28:44Z
id_1355,Never married,19,White,Less than 10000,Not str democrat,Protestant,2,2000-02-21T10:45:02Z
id_1356,Married,39,White,$25000 or more,Not str republican,Protestant,2,2000-07-10T18:47:20Z
id_1357,Married,54,White,Less than 10000,Strong democrat,Protestant,4,2000-03-30T16:55:06Z
id_1358,Divorced,55,White,$25000 or more,Not str democrat,Protestant,3,2000-11-11T21:34:53Z
id_1359,Married,36,White,$25000 or more,Strong republican,Protestant,0,2000-04-17T01:18:06Z
id_1360,Married,51,Black,$25000 or more,Not str republican,Protestant,1,2000-07-15T15:10:18Z
id_1361,Married,38,White,$20000 - 24999,Independent,Protestant,3,2000-09-12T05:16:09Z
id_1362,Married,36,White,$25000 or more,Not str republican,Protestant,3,2000-03-16T19:39:03Z
id_1363,Married,32,White,Less than 10000,Not str republican,Protestant,2,2000-11-20T01:29:58Z
id_1364,Married,39,White,Less than 10000,Not str republican,Protestant,1,2000-06-26T12:32:58Z
id_1365,Married,68,White,Less than 10000,Independent,Protestant,2,2000-04-13T04:30:36Z
id_1366,Divorced,35,White,$25000 or more,Not str republican,Protestant,2,2000-05-07T02:38:11Z
id_1367,Widowed,81,White,Less than 10000,Strong democrat,Protestant,8,2000-03-17T01:50:33Z
id_1368,Married,35,White,$25000 or more,Not str republican,Catholic,0,2000-08-20T01:06:25Z
id_1369,Married,59,White,$25000 or more,Strong democrat,Catholic,3,2000-03-13T04:21:04Z
id_1370,Divorced,46,White,Less than 10000,Not str democrat,Protestant,4,2000-03-24T06:20:41Z
id_1371,Married,72,White,Less than 10000,Strong democrat,Protestant,3,2000-05-21T21:12:26Z
id_1372,Married,31,White,Less than 10000,Independent,Catholic,3,2000-03-26T00:52:48Z
id_1373,Widowed,39,White,Less than 10000,Independent,Protestant,2,2000-06-15T03:45:44Z
id_1374,Separated,34,White,Less than 10000,Not str republican,Protestant,1,2000-08-30T06:59:35Z
id_1375,Divorced,22,White,$10000 - 14999,Strong republican,Protestant,2,2000-09-25T16:25:21Z
id_1376,Never married,30,White,$20000 - 24999,Independent,None,4,2000-11-15T03:20:03Z
id_1377,Married,72,White,Less than 10000,Independent,Protestant,0,2000-06-03T14:32:39Z
id_1378,Married,45,White,$25000 or more,Not str republican,Protestant,1,2001-01-01T11:14:27Z
id_1379,Married,27,White,Less than 10000,Not str democrat,Protestant,0,2000-01-25T14:54:26Z
id_1380,Widowed,61,Black,Less than 10000,Not str democrat,Protestant,5,2000-08-29T20:35:14Z
id_1381,Married,74,White,Less than 10000,Not str democrat,Protestant,4,2000-07-06T09:31:02Z
id_1382,Divorced,27,White,$20000 - 24999,Independent,Protestant,1,2000-05-27T13:25:49Z
id_1383,Widowed,78,White,Less than 10000,Not str democrat,None,0,2000-12-06T16:41:21Z
id_1384,Widowed,78,White,$10000 - 14999,Strong democrat,Protestant,1,2000-02-15T11:20:16Z
id_1385,Married,45,White,$25000 or more,Not str democrat,None,2,2000-12-07T00:18:55Z
id_1386,Never married,19,White,Less than 10000,Strong democrat,None,0,2000-03-27T14:49:34Z
id_1387,Divorced,39,White,$25000 or more,Strong democrat,Protestant,1,2000-04-06T10:37:54Z
id_1388,Married,29,White,$15000 - 19999,Independent,Protestant,1,2000-12-01T23:27:25Z
id_1389,Married,45,White,$25000 or more,Strong democrat,Protestant,1,2000-02-09T23:53:13Z
id_1390,Widowed,72,White,Less than 10000,Not str republican,Protestant,2,2000-04-13T16:50:37Z
id_1391,Never married,22,White,Less than 10000,Not str republican,Protestant,2,2001-01-16T04:08:01Z
id_1392,Married,54,Black,Less than 10000,Strong democrat,Protestant,1,2000-09-22T22:46:27Z
id_1393,Married,53,White,Less than 10000,Strong democrat,Protestant,2,2000-06-26T02:48:05Z
id_1394,Widowed,70,White,Less than 10000,Independent,Protestant,2,2000-06-04T19:46:33Z
id_1395,Widowed,73,White,Less than 10000,Not str democrat,Protestant,2,2000-07-05T12:31:33Z
id_1396,Widowed,89,White,Less than 10000,Strong democrat,Protestant,2,2000-11-07T04:57:08Z
id_1397,Married,67,White,Less than 10000,Not str democrat,Protestant,7,2000-09-17T08:59:14Z
id_1398,Divorced,48,White,$25000 or more,Not str republican,Protestant,2,2000-07-07T06:51:42Z
id_1399,Married,43,White,$10000 - 14999,Strong republican,Protestant,2,2000-02-07T05:18:59Z
id_1400,Divorced,35,White,Less than 10000,Strong republican,Protestant,1,2000-04-14T13:01:55Z
id_1401,Married,66,White,Less than 10000,Strong republican,Protestant,3,2000-04-13T02:15:48Z
id_1402,Never married,50,White,$25000 or more,Not str democrat,Catholic,2,2000-04-12T03:32:48Z
id_1403,Married,62,White,$25000 or more,Strong republican,Catholic,1,2000-02-10T07:41:20Z
id_1404,Divorced,29,White,$10000 - 14999,Independent,Catholic,4,2000-07-18T16:10:31Z
id_1405,Married,53,White,$25000 or more,Strong republican,None,3,2000-04-17T01:52:49Z
id_1406,Divorced,61,White,Less than 10000,Strong republican,Protestant,2,2000-10-22T05:23:14Z
